Time,Message
14.95665,1
14.96076,1
14.96922,1
14.97282,1
14.97999,1
14.98337,1
14.99055,1
14.99461,1
14.99864,1
15.00244,1
15.00977,1
15.01695,1
15.02296,1
15.02746,1
15.03432,1
15.03769,1
15.04249,1
15.04956,1
15.05424,1
15.06267,1
15.06731,1
16.07395,1
16.07907,1
16.08368,1
16.09176,1
16.10037,1
16.10889,1
16.11341,1
16.12443,1
16.13048,1
16.1404,1
16.14869,1
16.1545,1
16.16178,1
16.1714,1
16.17844,1
16.18426,1
17.19196,1
17.19544,1
17.20033,1
17.20608,1
18.21544,1
18.21927,1
18.22324,1
18.22731,1
18.23704,1
18.24037,1
18.25213,1
18.2581,1
18.26205,1
18.27185,1
18.27707,1
18.28138,1
18.28724,1
18.29838,1
18.3021,1
18.30596,1
18.31095,1
18.31821,1
18.32274,1
18.3493,1
18.36195,1
18.37091,1
18.37751,1
18.38343,1
19.39062,1
19.39493,1
19.39918,1
19.40261,1
19.40917,1
19.41317,1
19.41681,1
19.42312,1
19.42699,1
19.43092,1
19.43769,1
19.44826,1
19.45593,1
19.46119,1
19.46499,1
19.46882,1
19.47717,1
19.48083,1
19.48465,1
19.49179,1
19.49855,1
19.50288,1
19.51032,1
19.51396,1
19.51772,1
19.52127,1
19.52788,1
19.53462,1
19.54317,1
19.54754,1
19.5509,1
19.55742,1
19.56087,1
19.56787,1
19.57127,1
19.57802,1
19.58192,1
19.58843,1
19.59485,1
19.5986,1
19.60503,1
19.61139,1
19.61501,1
19.62165,1
19.62902,1
19.63256,1
19.6396,1
19.64429,1
19.6515,1
19.65868,1
19.66227,1
19.66645,1
19.6701,1
19.67477,1
20.68421,1
20.69189,1
20.69852,1
20.70207,1
20.70588,1
20.71098,1
20.71863,1
20.7258,1
20.73391,1
20.73997,1
20.74534,1
20.75651,1
20.76519,1
21.77444,1
22.78737,32.78
24.79679,329.04
24.80122,331.81
24.80622,331.81
24.80989,331.81
24.81345,331.81
24.81905,331.81
24.8247,334.57
24.83088,334.57
24.83925,334.57
24.84591,337.33
24.85184,337.33
24.85732,337.33
24.86436,340.08
24.86777,340.08
24.87388,340.08
24.88057,342.83
24.88515,342.83
24.89173,342.83
24.8988,342.83
24.92326,348.31
24.92836,348.31
24.93501,348.31
24.94154,351.05
24.94583,351.05
24.95271,351.05
24.95742,351.05
24.96621,353.78
24.97105,353.78
24.97581,353.78
24.98276,356.51
24.98791,356.51
24.99599,356.51
25.00347,359.24
26.01306,490.49
26.01628,490.49
26.02037,493.02
26.02732,493.02
26.03498,493.02
26.03831,493.02
26.04182,495.54
26.04613,495.54
26.05148,495.54
26.05791,495.54
26.06216,498.06
26.06775,498.06
26.07179,498.06
26.07533,498.06
26.08243,500.57
26.08686,500.57
26.09077,500.57
26.09813,500.57
26.10139,503.08
26.10932,503.08
26.12878,505.59
26.1329,505.59
26.13682,505.59
26.14045,508.09
27.14853,628.16
27.15513,628.16
27.15979,628.16
27.1631,630.46
27.17056,630.46
27.17781,630.46
27.19781,632.76
27.20225,635.05
27.20763,635.05
27.21457,635.05
27.22159,637.34
27.22592,637.34
27.23003,637.34
28.23626,746.82
28.26057,751
28.26698,751
28.27227,751
28.27569,751
28.2803,753.08
28.28478,753.08
28.28873,753.08
28.29354,753.08
28.29794,753.08
28.30173,755.16
29.31455,854.04
29.31908,854.04
29.32286,855.92
29.32731,855.92
29.33098,855.92
29.3372,855.92
29.34023,857.79
29.34713,857.79
29.3532,857.79
29.35622,857.79
29.36298,859.66
29.36689,859.66
29.37369,859.66
29.38004,861.53
29.38404,861.53
29.3909,861.53
29.3942,861.53
29.4007,863.39
29.40819,863.39
29.41484,863.39
29.42107,865.25
29.42809,865.25
29.43379,865.25
29.43992,865.25
29.44326,867.1
29.46752,868.95
29.47582,868.95
29.47993,868.95
29.48518,870.8
29.48978,870.8
29.49466,870.8
29.49908,870.8
29.50443,872.64
29.5102,872.64
29.51536,872.64
29.52103,874.48
29.52576,874.48
29.53109,874.48
29.53662,874.48
29.54108,876.31
29.54677,876.31
29.55183,876.31
29.55845,876.31
29.5621,878.14
29.56966,878.14
29.57651,878.14
29.5813,879.97
29.58587,879.97
29.5899,879.97
29.59702,879.97
29.62018,883.61
29.62471,883.61
29.62892,883.61
30.63658,969.55
30.64132,971.17
30.6459,971.17
30.65323,971.17
30.65921,971.17
30.66283,972.78
30.66772,972.78
30.68802,974.39
30.69381,974.39
30.69817,974.39
30.70349,976
30.7123,976
30.71967,976
30.72374,977.6
30.72894,977.6
30.73361,977.6
30.73847,977.6
30.74727,979.2
30.75087,979.2
30.75478,979.2
30.76212,980.8
30.76972,980.8
30.7768,980.8
30.78374,982.39
30.79053,982.39
30.79583,982.39
30.79583,982.39
30.79996,982.39
30.8034,983.97
30.80774,983.97
30.81495,983.97
31.82418,1059.72
31.83418,1059.72
31.84293,1061.11
31.84858,1061.11
31.85571,1061.11
31.8636,1062.48
31.87034,1062.48
31.87473,1062.48
31.87977,1062.48
33.88957,1181.58
33.897,1181.58
33.90033,1182.56
33.90784,1182.56
33.91384,1182.56
33.9179,1182.56
33.92606,1183.53
33.93308,1183.53
33.93677,1183.53
33.94133,1184.51
33.9491,1184.51
33.95433,1184.51
33.96175,1185.47
33.96745,1185.47
34.97591,1228.83
34.98311,1229.6
35.99929,1262.95
36.00306,1263.52
36.01017,1263.52
36.0155,1263.52
36.02184,1264.08
36.02852,1264.08
36.03439,1264.08
36.04029,1264.64
36.04757,1264.64
36.05126,1264.64
36.05503,1264.64
36.05915,1264.64
36.0624,1265.2
36.06941,1265.2
36.07463,1265.2
36.07911,1265.2
36.07911,1265.2
36.08521,1265.75
36.08521,1265.75
36.09127,1265.75
36.09127,1265.75
36.09528,1265.75
36.099,1265.75
36.10234,1266.3
36.10234,1266.3
36.11158,1266.3
36.11869,1266.3
36.12191,1266.84
36.12953,1266.84
36.1523,1267.38
36.15973,1267.38
36.16671,1267.92
36.17366,1267.92
36.1796,1267.92
36.18641,1268.45
36.19431,1268.45
36.20168,1268.98
36.20996,1268.98
36.21635,1268.98
36.21957,1268.98
37.22497,1290.69
37.22945,1290.69
37.23648,1290.69
37.24036,1291.01
37.24492,1291.01
37.2513,1291.01
37.25763,1291.01
38.27448,1302.32
40.34706,1293.75
40.35868,1293.75
40.36701,1293.46
40.37375,1293.46
40.37922,1293.46
40.38417,1293.17
40.3886,1293.17
40.39284,1293.17
40.3965,1293.17
40.41636,1292.87
40.42088,1292.57
40.42696,1292.57
40.43085,1292.57
40.43485,1292.57
40.43879,1292.57
40.4433,1292.27
40.44813,1292.27
40.45256,1292.27
40.45631,1292.27
40.46002,1291.96
40.46427,1291.96
40.47135,1291.96
40.47904,1291.96
40.48304,1291.65
40.49024,1291.65
40.49398,1291.65
40.50058,1291.33
41.50882,1270.53
41.51677,1270.53
41.52179,1270.02
41.52755,1270.02
41.53138,1270.02
41.53883,1270.02
41.54321,1269.5
41.55293,1269.5
42.56219,1237.78
42.56849,1237.78
42.57291,1237.78
42.58002,1237.05
42.58457,1237.05
42.58924,1237.05
42.59438,1237.05
42.59875,1237.05
42.60304,1236.33
42.60785,1236.33
42.61294,1236.33
42.61852,1236.33
42.62324,1235.6
42.62838,1235.6
42.63375,1235.6
42.6386,1235.6
42.64496,1234.86
42.65001,1234.86
42.65508,1234.86
42.65993,1234.86
42.66583,1234.12
42.67108,1234.12
42.67646,1234.12
42.68121,1233.38
42.68781,1233.38
42.71737,1232.63
42.72323,1231.88
42.72894,1231.88
42.73472,1231.88
42.73999,1231.88
42.74706,1231.12
42.75351,1231.12
42.75958,1231.12
42.76284,1230.36
42.76967,1230.36
42.7755,1230.36
42.78171,1229.6
42.78871,1229.6
42.79491,1229.6
43.8034,1185.47
43.81063,1185.47
43.81396,1185.47
43.82132,1184.5
43.82893,1184.5
43.83642,1184.5
43.84294,1183.53
43.84762,1183.53
43.85393,1183.53
44.85961,1129.97
44.86576,1128.8
44.87244,1128.8
44.87882,1128.8
44.88627,1127.62
44.8924,1127.62
44.8972,1127.62
44.90199,1126.44
44.90747,1126.44
44.91289,1126.44
44.91788,1126.44
44.92292,1125.26
44.93059,1125.26
45.93621,1061.1
45.94049,1059.72
45.94934,1059.72
45.95267,1059.72
45.95916,1059.72
45.96595,1058.33
45.97192,1058.33
45.97522,1058.33
45.97918,1058.33
45.98315,1056.94
45.98975,1056.94
45.99331,1056.94
45.99727,1056.94
47.00793,980.8
47.0194,980.8
47.02935,979.2
47.04017,977.6
47.04921,977.6
47.0568,977.6
47.06348,976
47.06985,976
47.0754,976
47.08182,974.39
47.10378,972.78
47.11287,972.78
47.11877,972.78
47.12375,971.17
47.12929,971.17
47.13511,971.17
47.1399,971.17
47.14409,969.55
47.14905,969.55
47.15373,969.55
47.15819,969.55
47.16263,967.92
47.16767,967.92
47.17215,967.92
47.17635,967.92
47.18055,966.3
47.18665,966.3
47.1914,966.3
47.19709,966.3
47.2031,964.67
47.20863,964.67
47.21325,964.67
47.21854,964.67
47.22255,963.03
47.22949,963.03
47.25154,961.4
47.25513,961.4
47.26164,959.75
47.26532,959.75
47.26951,959.75
47.27258,959.75
47.27583,959.75
47.27949,959.75
47.28261,958.11
47.28982,958.11
47.29641,958.11
47.30244,956.46
47.31114,956.46
47.31758,956.46
47.32124,954.8
47.32586,954.8
47.33289,954.8
47.33914,954.8
47.34312,953.15
47.34789,953.15
47.35211,953.15
47.3589,953.15
47.36493,951.48
47.36806,951.48
47.37498,951.48
47.38108,949.82
47.3852,949.82
47.40525,948.15
47.41214,948.15
47.41982,948.15
47.42332,946.47
47.43085,946.47
47.4386,946.47
48.4462,855.92
48.46487,854.04
48.46969,854.04
48.47356,854.04
48.48056,852.16
48.48441,852.16
48.49139,852.16
48.49498,852.16
48.49875,852.16
48.50291,850.27
48.5073,850.27
48.51413,850.27
48.5193,850.27
48.52324,848.38
48.52824,848.38
48.53239,848.38
48.53972,848.38
48.54431,846.49
48.54975,846.49
49.56015,744.73
49.56432,744.73
49.5689,744.73
49.57559,744.73
49.57899,744.73
49.58247,742.63
49.5892,742.63
49.59386,742.63
49.60049,740.53
49.60461,740.53
49.6125,740.53
49.61588,740.53
49.62216,738.42
49.62933,738.42
49.63582,738.42
49.64234,736.32
50.65129,625.85
50.65473,625.85
50.66208,623.55
50.66637,623.55
51.67413,503.08
51.67807,503.08
51.68506,500.57
51.68857,500.57
51.69518,500.57
51.70171,498.06
51.70629,498.06
51.71066,498.06
51.71787,498.06
51.72215,495.54
51.73081,495.54
51.7354,495.54
51.74233,493.02
51.74978,493.02
51.75571,493.02
51.76363,490.49
51.77061,490.49
51.77533,490.49
51.7816,487.96
52.79189,356.51
52.79893,356.51
52.80263,353.78
52.81089,353.78
52.81754,353.78
52.82147,351.05
52.82685,351.05
52.83078,351.05
52.83789,351.05
52.84132,348.31
52.84567,348.31
52.86765,345.57
52.87223,345.57
52.87633,345.57
52.88334,342.83
52.88931,342.83
52.89377,342.83
52.8979,342.83
52.90216,340.08
52.91047,340.08
52.91564,340.08
52.92033,337.32
52.92506,337.32
52.92958,337.32
52.93716,337.32
52.94112,334.57
52.94617,334.57
52.95098,334.57
52.95771,334.57
52.96185,331.81
52.9694,331.81
52.97658,331.81
52.9834,329.04
52.99146,329.04
52.99768,329.04
53.00303,326.27
53.03005,323.5
53.03506,323.5
53.04002,320.73
54.05062,176.91
54.05797,176.91
54.06164,173.94
54.06802,173.94
54.08854,170.96
54.09484,170.96
54.09943,170.96
54.10728,167.97
55.21994,1
55.43114,1
55.64282,1
56.90011,0.99
57.11051,0.99
57.32228,0.97
57.53339,0.94
57.74224,0.87
57.95575,0.72
58.16956,0.53
58.38301,0.56
58.59284,0.5
58.80407,0.5
59.01617,0.5
59.2268,0.5
59.43958,0.5
59.65075,0.5
59.86146,0.5
60.07141,0.5
60.28347,0.5
60.49891,0.5
61.9171,0.5
62.1279,0.5
62.3381,0.5
62.54914,0.5
62.75944,0.5
62.97053,0.5
63.18243,0.5
63.39289,0.5
63.60204,0.5
63.81416,0.5
64.02356,0.5
