Time,Message
35.33094,908.82
35.33094,908.82
35.33094,908.82
35.33094,908.82
35.33094,908.82
35.33913,908.82
35.33913,908.82
35.34316,908.29
35.34786,908.29
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.37466,907.76
35.38614,907.24
35.40682,906.71
35.40682,906.71
35.40682,906.71
35.40682,906.71
35.40682,906.71
35.40682,906.71
35.40682,906.71
35.40682,906.71
35.41608,906.71
35.42014,906.19
35.42014,906.19
35.44159,905.66
35.44159,905.66
35.44159,905.66
35.44159,905.66
35.44159,905.66
35.44159,905.66
35.44159,905.66
35.44159,905.66
35.4523,905.66
35.45622,905.66
35.45622,905.66
35.47573,905.13
35.47573,905.13
35.47573,905.13
35.47573,905.13
35.47573,905.13
35.47573,905.13
35.47573,905.13
35.48441,904.61
35.48441,904.61
35.48441,904.61
35.49009,904.61
35.50811,904.08
35.50811,904.08
35.50811,904.08
35.50811,904.08
35.50811,904.08
35.50811,904.08
35.50811,904.08
35.51637,904.08
35.51637,904.08
35.52002,903.55
35.52531,903.55
35.52531,903.55
35.52531,903.55
35.5456,903.03
35.5456,903.03
35.5456,903.03
35.5456,903.03
35.5456,903.03
35.5456,903.03
35.5456,903.03
35.5456,903.03
35.55457,903.03
35.55457,903.03
35.55973,903.03
35.55973,903.03
35.58086,901.98
35.58086,901.98
35.58086,901.98
35.58086,901.98
35.58086,901.98
35.58086,901.98
35.58086,901.98
35.58086,901.98
35.59222,901.98
35.59222,901.98
35.59685,901.98
35.59685,901.98
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.63435,900.92
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.6795,899.87
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.71227,898.82
35.72647,898.29
35.72647,898.29
35.74712,897.77
35.74712,897.77
35.74712,897.77
35.74712,897.77
35.74712,897.77
35.74712,897.77
35.75481,897.77
35.75481,897.77
35.76048,897.24
35.76048,897.24
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.78549,896.72
35.79789,896.72
35.79789,896.72
35.79789,896.72
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.82327,895.66
35.83405,895.66
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.85482,895.14
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.89384,894.09
35.90375,893.56
35.90375,893.56
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.92554,893.03
35.9348,893.03
35.9348,893.03
35.93957,893.03
35.93957,893.03
35.95851,892.51
35.95851,892.51
35.95851,892.51
35.95851,892.51
35.95851,892.51
35.95851,892.51
35.96695,891.98
35.96695,891.98
35.96695,891.98
35.97235,891.98
35.97646,891.98
35.97646,891.98
35.99655,891.46
35.99655,891.46
35.99655,891.46
35.99655,891.46
35.99655,891.46
35.99655,891.46
35.99655,891.46
36.00382,890.93
36.00382,890.93
36.00937,890.93
36.01371,890.93
36.03349,890.4
36.03349,890.4
36.03349,890.4
36.03349,890.4
36.03349,890.4
36.03349,890.4
36.03349,890.4
36.03349,890.4
36.04194,889.88
36.04194,889.88
36.04725,889.88
36.04725,889.88
36.06697,889.35
36.06697,889.35
36.06697,889.35
36.06697,889.35
36.06697,889.35
36.06697,889.35
36.06697,889.35
36.07571,889.35
36.07571,889.35
36.08306,888.83
36.08306,888.83
36.1027,888.3
36.1027,888.3
36.1027,888.3
36.1027,888.3
36.1027,888.3
36.1027,888.3
36.1027,888.3
36.1027,888.3
36.11087,888.3
36.11512,888.3
36.11909,888.3
36.11909,888.3
36.13723,887.77
36.13723,887.77
36.13723,887.77
36.13723,887.77
36.13723,887.77
36.13723,887.77
36.13723,887.77
36.14415,887.25
36.14415,887.25
36.14929,887.25
36.16854,886.72
36.16854,886.72
36.16854,886.72
36.16854,886.72
36.16854,886.72
36.16854,886.72
36.16854,886.72
36.16854,886.72
36.19221,886.2
36.19221,886.2
36.19221,886.2
36.19221,886.2
36.19221,886.2
36.19221,886.2
36.19221,886.2
36.19221,886.2
36.20094,885.67
36.20094,885.67
36.20094,885.67
36.21095,885.67
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.2394,885.15
36.26883,884.09
36.26883,884.09
36.26883,884.09
36.27539,884.09
36.27539,884.09
36.27927,884.09
36.28259,883.57
36.28667,883.57
36.30551,883.04
36.30551,883.04
36.30551,883.04
36.30551,883.04
36.30551,883.04
36.30551,883.04
36.30551,883.04
36.31295,883.04
36.31295,883.04
36.31743,883.04
36.31743,883.04
36.32207,882.52
36.34398,881.99
36.34398,881.99
36.34398,881.99
36.34398,881.99
36.34398,881.99
36.34398,881.99
36.34398,881.99
36.34398,881.99
36.35263,881.99
36.35263,881.99
36.35718,881.99
36.37544,881.47
36.37544,881.47
36.37544,881.47
36.37544,881.47
36.37544,881.47
36.37544,881.47
36.37544,881.47
36.38317,880.94
36.38317,880.94
36.38903,880.94
36.38903,880.94
36.39427,880.94
36.39427,880.94
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.42384,879.89
36.44572,879.36
36.44572,879.36
36.44572,879.36
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.47038,878.84
36.49628,878.31
36.49628,878.31
36.49628,878.31
36.49628,878.31
36.49628,878.31
36.49628,878.31
36.49628,878.31
36.49628,878.31
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.52346,877.26
36.54053,876.73
36.54053,876.73
36.54053,876.73
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.56241,876.21
36.58088,875.68
36.58088,875.68
36.58088,875.68
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.6064,875.16
36.62421,874.63
36.62421,874.63
36.62421,874.63
36.64611,874.11
36.64611,874.11
36.64611,874.11
36.64611,874.11
36.64611,874.11
36.64611,874.11
36.64611,874.11
36.64611,874.11
36.65608,874.11
36.65608,874.11
36.6618,873.58
36.6618,873.58
36.6618,873.58
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.69316,873.06
36.70552,872.53
36.70552,872.53
36.70552,872.53
36.72836,872.01
36.72836,872.01
36.72836,872.01
36.72836,872.01
36.72836,872.01
36.72836,872.01
36.72836,872.01
36.72836,872.01
36.73899,872.01
36.73899,872.01
36.75859,871.48
36.75859,871.48
36.75859,871.48
36.75859,871.48
36.75859,871.48
36.75859,871.48
36.75859,871.48
36.77126,870.96
36.77565,870.96
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.79602,870.43
36.80759,869.91
36.80759,869.91
36.80759,869.91
36.81347,869.91
36.83186,869.38
36.83186,869.38
36.83186,869.38
36.83186,869.38
36.83186,869.38
36.83186,869.38
36.83186,869.38
36.83186,869.38
36.84368,868.85
36.84368,868.85
36.84368,868.85
36.85159,868.85
36.85159,868.85
36.8717,868.33
36.8717,868.33
36.8717,868.33
36.8717,868.33
36.8717,868.33
36.8717,868.33
36.8717,868.33
36.8717,868.33
36.88087,867.8
36.88087,867.8
36.88087,867.8
36.88918,867.8
36.88918,867.8
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.91956,867.28
36.93564,866.75
36.93564,866.75
36.93564,866.75
36.95845,866.23
36.95845,866.23
36.95845,866.23
36.95845,866.23
36.95845,866.23
36.95845,866.23
36.95845,866.23
36.98927,865.18
36.98927,865.18
36.98927,865.18
36.98927,865.18
36.98927,865.18
36.98927,865.18
36.98927,865.18
36.99791,865.18
37.00442,864.65
37.00442,864.65
37.00442,864.65
37.02811,864.13
37.02811,864.13
37.02811,864.13
37.02811,864.13
37.02811,864.13
37.02811,864.13
37.02811,864.13
37.02811,864.13
37.04004,863.6
37.04004,863.6
37.04004,863.6
37.06169,863.08
37.06169,863.08
37.06169,863.08
37.06169,863.08
37.06169,863.08
37.06169,863.08
37.06169,863.08
37.06169,863.08
37.07275,863.08
37.07275,863.08
37.07275,863.08
37.07856,863.08
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.10175,862.03
37.11806,862.03
37.11806,862.03
37.11806,862.03
37.11806,862.03
37.11806,862.03
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.15784,860.98
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.19614,859.93
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.23443,858.88
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.27477,857.83
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.31282,856.78
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.34536,855.73
37.3553,855.73
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.37888,855.2
37.38746,854.68
37.38746,854.68
37.39413,854.68
37.39413,854.68
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.41745,854.15
37.42677,853.63
37.4458,853.1
37.4458,853.1
37.4458,853.1
37.4458,853.1
37.4458,853.1
37.4458,853.1
37.46712,852.58
37.46712,852.58
37.46712,852.58
37.46712,852.58
37.46712,852.58
37.46712,852.58
37.46712,852.58
37.47491,852.58
37.47491,852.58
37.47914,852.58
37.49969,852.05
37.49969,852.05
37.49969,852.05
37.49969,852.05
37.49969,852.05
37.49969,852.05
37.49969,852.05
37.49969,852.05
37.50753,851.53
37.50753,851.53
37.51267,851.53
37.53207,851
37.53207,851
37.53207,851
37.53207,851
37.53207,851
37.53207,851
37.53207,851
37.53207,851
37.54157,850.48
37.54157,850.48
37.54692,850.48
37.56573,849.95
37.56573,849.95
37.56573,849.95
37.56573,849.95
37.56573,849.95
37.56573,849.95
37.56573,849.95
37.56573,849.95
37.57441,849.95
37.57441,849.95
37.57937,849.95
37.59734,849.43
37.59734,849.43
37.59734,849.43
37.59734,849.43
37.59734,849.43
37.59734,849.43
37.59734,849.43
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.62595,848.38
37.637,848.38
37.637,848.38
37.65734,847.85
37.65734,847.85
37.65734,847.85
37.65734,847.85
37.65734,847.85
37.65734,847.85
37.65734,847.85
37.65734,847.85
37.66644,847.33
37.66644,847.33
37.67276,847.33
37.67276,847.33
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.69249,846.8
37.70173,846.28
37.70677,846.28
37.70677,846.28
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.72691,845.75
37.74404,845.23
37.74404,845.23
37.74404,845.23
37.74404,845.23
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.77004,844.71
37.78722,844.18
37.78722,844.18
37.78722,844.18
37.78722,844.18
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.81684,843.66
37.85245,842.61
37.85245,842.61
37.85245,842.61
37.85245,842.61
37.86018,842.08
37.86018,842.08
37.86018,842.08
37.86781,842.08
37.86781,842.08
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.89159,841.56
37.90482,841.03
37.90482,841.03
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.92785,840.51
37.94683,839.98
37.94683,839.98
37.94683,839.98
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.97138,839.46
37.9818,838.93
37.9818,838.93
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.00181,838.41
38.01332,838.41
38.01332,838.41
38.01332,838.41
38.01332,838.41
38.01994,838.41
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.03879,837.89
38.05023,837.36
38.05023,837.36
38.05023,837.36
38.05641,837.36
38.05641,837.36
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.07697,836.84
38.08934,836.31
38.08934,836.31
38.08934,836.31
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.1168,835.79
38.12844,835.26
38.12844,835.26
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.15169,834.74
38.16256,834.21
38.16256,834.21
38.18334,833.69
38.18334,833.69
38.18334,833.69
38.18334,833.69
38.18334,833.69
38.18334,833.69
38.18994,833.69
38.18994,833.69
38.19399,833.69
38.1978,833.69
38.1978,833.69
38.21857,833.17
38.21857,833.17
38.21857,833.17
38.21857,833.17
38.21857,833.17
38.21857,833.17
38.21857,833.17
38.22623,832.64
38.23077,832.64
38.23077,832.64
38.23514,832.64
38.23514,832.64
38.25454,832.12
38.25454,832.12
38.25454,832.12
38.25454,832.12
38.25454,832.12
38.25454,832.12
38.25454,832.12
38.26208,831.59
38.26672,831.59
38.26672,831.59
38.26672,831.59
38.27148,831.59
38.28993,831.07
38.28993,831.07
38.28993,831.07
38.28993,831.07
38.28993,831.07
38.28993,831.07
38.28993,831.07
38.29912,831.07
38.29912,831.07
38.30297,830.54
38.30787,830.54
38.30787,830.54
38.32866,830.02
38.32866,830.02
38.32866,830.02
38.32866,830.02
38.32866,830.02
38.32866,830.02
38.33797,830.02
38.33797,830.02
38.33797,830.02
38.34369,829.5
38.36289,828.97
38.36289,828.97
38.36289,828.97
38.36289,828.97
38.36289,828.97
38.36289,828.97
38.37037,828.97
38.37037,828.97
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.39257,828.45
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.42531,827.4
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.46764,826.35
38.51052,825.3
38.51052,825.3
38.51052,825.3
38.51052,825.3
38.51052,825.3
38.51052,825.3
38.51052,825.3
38.51052,825.3
38.54034,824.25
38.54034,824.25
38.54034,824.25
38.54034,824.25
38.54034,824.25
38.54034,824.25
38.54034,824.25
38.56409,823.73
38.56409,823.73
38.56409,823.73
38.56409,823.73
38.56409,823.73
38.56409,823.73
38.56409,823.73
38.56409,823.73
38.58763,823.21
38.58763,823.21
38.58763,823.21
38.58763,823.21
38.58763,823.21
38.58763,823.21
38.58763,823.21
38.59498,823.21
38.59896,823.21
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.62199,822.16
38.63079,822.16
38.63079,822.16
38.63559,822.16
38.63559,822.16
38.65526,821.63
38.65526,821.63
38.65526,821.63
38.65526,821.63
38.65526,821.63
38.65526,821.63
38.65526,821.63
38.66233,821.11
38.66684,821.11
38.66684,821.11
38.6711,821.11
38.69183,820.59
38.69183,820.59
38.69183,820.59
38.69183,820.59
38.69183,820.59
38.69183,820.59
38.69183,820.59
38.69183,820.59
38.70115,820.06
38.70631,820.06
38.70631,820.06
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.72794,819.54
38.7481,819.01
38.7481,819.01
38.76888,818.49
38.76888,818.49
38.76888,818.49
38.76888,818.49
38.76888,818.49
38.76888,818.49
38.76888,818.49
38.77821,818.49
38.77821,818.49
38.77821,818.49
38.78352,817.97
38.78352,817.97
38.80416,817.44
38.80416,817.44
38.80416,817.44
38.80416,817.44
38.80416,817.44
38.80416,817.44
38.8112,817.44
38.81493,817.44
38.81849,817.44
38.81849,817.44
38.8386,816.92
38.8386,816.92
38.8386,816.92
38.8386,816.92
38.8386,816.92
38.8386,816.92
38.8386,816.92
38.8386,816.92
38.84758,816.39
38.84758,816.39
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.87963,815.87
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.93097,814.3
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
38.98005,812.73
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.01796,812.2
39.04512,811.15
39.04512,811.15
39.04512,811.15
39.04512,811.15
39.04512,811.15
39.04512,811.15
39.04512,811.15
39.04512,811.15
39.05573,811.15
39.05573,811.15
39.0767,810.63
39.0767,810.63
39.0767,810.63
39.0767,810.63
39.0767,810.63
39.0767,810.63
39.08426,810.11
39.08426,810.11
39.08426,810.11
39.09003,810.11
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11024,809.58
39.11981,809.58
39.12455,809.06
39.12455,809.06
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.14879,808.54
39.1678,808.01
39.1678,808.01
39.1678,808.01
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.19362,807.49
39.21914,806.96
39.21914,806.96
39.21914,806.96
39.21914,806.96
39.21914,806.96
39.21914,806.96
39.21914,806.96
39.21914,806.96
39.24244,805.92
39.24244,805.92
39.24244,805.92
39.24244,805.92
39.24244,805.92
39.24244,805.92
39.24244,805.92
39.24244,805.92
39.25093,805.92
39.25526,805.92
39.25526,805.92
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.28294,804.87
39.29247,804.87
39.31085,804.35
39.31085,804.35
39.31085,804.35
39.31085,804.35
39.31085,804.35
39.31085,804.35
39.31085,804.35
39.31085,804.35
39.31976,804.35
39.31976,804.35
39.32431,803.82
39.32844,803.82
39.34708,803.3
39.34708,803.3
39.34708,803.3
39.34708,803.3
39.34708,803.3
39.34708,803.3
39.34708,803.3
39.34708,803.3
39.35512,803.3
39.35512,803.3
39.35993,803.3
39.3632,802.78
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.39133,802.25
39.40762,801.73
39.40762,801.73
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.43148,801.21
39.4417,800.68
39.4417,800.68
39.4417,800.68
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.4651,800.16
39.47547,800.16
39.47547,800.16
39.47547,800.16
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.49663,799.63
39.52379,798.59
39.52379,798.59
39.52379,798.59
39.52379,798.59
39.52379,798.59
39.52379,798.59
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.54702,798.06
39.57823,797.54
39.57823,797.54
39.57823,797.54
39.57823,797.54
39.58464,797.02
39.58464,797.02
39.58878,797.02
39.5918,797.02
39.59595,797.02
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.61666,796.49
39.62592,795.97
39.62592,795.97
39.63089,795.97
39.63089,795.97
39.64991,795.45
39.64991,795.45
39.64991,795.45
39.64991,795.45
39.64991,795.45
39.64991,795.45
39.658,795.45
39.658,795.45
39.67667,794.92
39.67667,794.92
39.67667,794.92
39.67667,794.92
39.67667,794.92
39.67667,794.92
39.67667,794.92
39.70014,793.88
39.70014,793.88
39.70014,793.88
39.70014,793.88
39.70014,793.88
39.70014,793.88
39.70014,793.88
39.70014,793.88
39.70962,793.88
39.71337,793.88
39.71337,793.88
39.73196,793.35
39.73196,793.35
39.73196,793.35
39.73196,793.35
39.73196,793.35
39.73196,793.35
39.73196,793.35
39.73196,793.35
39.74071,792.83
39.74548,792.83
39.74548,792.83
39.75631,792.83
39.77613,792.31
39.77613,792.31
39.77613,792.31
39.77613,792.31
39.77613,792.31
39.77613,792.31
39.77613,792.31
39.78596,791.78
39.78596,791.78
39.78596,791.78
39.7923,791.78
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.81126,791.26
39.82298,790.74
39.82791,790.74
39.82791,790.74
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.85051,790.21
39.86633,789.69
39.86633,789.69
39.86633,789.69
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.89518,789.17
39.90473,788.64
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.92751,788.12
39.94816,787.6
39.94816,787.6
39.94816,787.6
39.94816,787.6
39.94816,787.6
39.94816,787.6
39.94816,787.6
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
39.99002,786.55
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.02327,785.5
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.05074,784.98
40.06534,784.46
40.06534,784.46
40.06534,784.46
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.08789,783.94
40.10047,783.41
40.10047,783.41
40.10047,783.41
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.13126,782.89
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.17633,781.84
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.23262,780.27
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.2689,779.23
40.29834,778.71
40.29834,778.71
40.29834,778.71
40.29834,778.71
40.29834,778.71
40.29834,778.71
40.29834,778.71
40.29834,778.71
